ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
18.5561 10.7435 5487.29 0.567515 
20.94 10.0018 176.149 3.33616 
25.886 10.8766 5.32124 4.13959 
28.5723 9.65649 0 3.979 
34.6335 9.52007 0 3.99998 
37.358 10.4489 936.231 1.59126 
37.2521 11.7236 604.771 0.803535 
38.5559 12.0627 2399.07 0.573726 
39.0604 14.582 1694.68 0.919977 
39.7207 8.63782 2151.83 0.490547 
39.1315 11.9952 2959.88 0.816144 
39.641 14.9656 1282.71 1.14517 
39.6841 13.561 2352.48 1.03373 
15.3899 10.2046 635 0.19716 
15.9455 10.793 1524.92 0.380499 
17.2573 10.8618 3537.56 0.233486 
19.1546 10.9843 6637.38 1.02976 
23.7689 9.94294 0 3.77037 
27.9959 11.2265 3.29162 4.02252 
34.5177 11.1564 4.11995 3.98281 
35.5905 10.3612 0 4.00055 
37.7708 12.6399 360.049 0.891936 
38.3343 10.6065 1504.4 1.79585 
39.1533 12.8544 3050.4 1.19422 
39.677 10.7976 2001.87 0.723206 
39.6774 14.2528 1619.31 1.12252 
39.6937 12.278 1925.18 0.804205 
39.7315 11.5531 1643.89 0.735486 
15.1798 11.1388 432.292 0.78706 
16.5924 11.1592 2230.99 0.424239 
17.842 11.1473 4611.43 0.101191 
18.428 11.2936 6229.38 0.283481 
20.3195 10.4641 263.226 4.10123 
18.9929 11.4863 8190.63 0.648348 
24.4354 11.5471 3.02362 3.9429 
30.6163 10.6073 0 3.99422 
35.2906 11.9428 4.11995 4.0242 
37.7331 11.0926 1043.91 1.42014 
37.9397 11.7579 1515.42 0.64489 
38.968 16.8078 592.975 0.933812 
39.1221 13.8376 2089.03 0.994462 
39.6429 15.7334 804.7 1.11835 
39.606 18.0857 184.324 1.58765 
15.2283 11.9874 743.407 0.496886 
15.8348 11.4867 1593.52 0.142281 
17.1948 11.4863 3403.86 0.271438 
17.7771 11.754 4506.59 0.0670045 
18.3695 11.8592 6646.02 0.131548 
18.1028 12.397 5575.43 0.126466 
18.9055 12.0007 11065.1 0.344521 
19.939 11.2201 331.191 3.83499 
27.0533 10.6179 3.29162 3.97726 
31.4765 11.4197 0 3.98602 
37.724 13.4375 265.578 1.27041 
38.36 14.4681 398.604 0.670204 
39.0144 15.3155 1149.47 1.21786 
38.9558 16.0325 807.017 1.45686 
39.5969 18.9708 50.1625 0.885096 
15.3262 12.7486 754.53 0.42811 
15.8835 12.2823 1815.38 0.237145 
16.4201 11.8113 2730.6 0.167087 
16.5022 12.5468 2597.63 0.342367 
16.9808 12.0797 4054.42 0.189841 
17.5217 12.3203 5210.27 0.320951 
17.3096 13.4541 3042.65 0.143119 
17.7392 12.9361 4098.2 0.20907 
18.3502 13.0564 4919.36 0.097967 
18.6602 12.5474 6602.99 0.0601274 
19.3901 11.9411 11505 0.323433 
25.4004 12.1336 3.02362 4.06508 
38.5369 12.8096 1846.51 1.01793 
39.5746 17.2883 475.196 0.878844 
39.6518 16.5123 653.368 1.28559 
16.1173 13.8026 803.302 0.251615 
16.6505 13.2958 2262.42 0.187441 
16.8512 13.9896 1747.45 0.183218 
17.8127 14.7897 1806.38 0.175889 
17.1021 12.7996 3490.84 0.311969 
17.095 14.7102 1145.97 0.213581 
17.5305 14.113 2400.6 0.181795 
18.2076 14.2004 2952.13 0.109751 
17.9458 13.5757 3772.39 0.135487 
18.575 13.6342 4521.27 0.145632 
18.996 13.096 4520.06 0.0681779 
19.2349 12.5215 7246.68 0.167556 
19.6219 13.208 4473.36 0.122737 
19.839 12.064 6554.31 0.248548 
32.0118 12.4969 0 4.0034 
15.9969 13.0529 1396.36 0.104896 
16.3607 14.5778 546.963 0.392801 
17.4318 15.4383 497.845 0.076845 
18.2186 15.5202 886.482 0.137552 
18.4833 14.8454 2425.86 0.0665908 
18.7558 16.1515 430.276 0.126653 
18.9549 15.4363 1760.82 0.0745474 
19.5513 15.8868 610.808 0.0741096 
18.8618 14.2424 3656.87 0.0564613 
19.1424 14.8012 3716.44 0.139805 
19.67 15.1663 1449.37 0.0559875 
19.1746 13.715 5074.44 0.128996 
19.6418 14.406 2116.89 0.101937 
19.7478 13.7869 3741.96 0.0504496 
19.7633 12.6572 5248.16 0.134311 
ITEM: TIMESTEP
96500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
16.3495 5.11454 438.481 0.183714 
17.1416 5.18986 1096.8 0.332353 
17.6471 4.6181 675.147 0.309918 
17.8303 5.38739 1908.15 0.346206 
18.2399 4.0796 420.042 0.352407 
18.3607 4.8855 1499.65 0.311549 
18.9425 4.40057 1128.67 0.431086 
19.6165 4.71126 1152.06 0.216752 
19.5363 3.92133 339.234 0.492884 
19.0212 5.12612 2258.1 0.213306 
19.0902 5.79495 3446.8 0.179861 
19.656 5.39796 1989.94 0.163036 
19.6924 6.05438 2745.44 0.35126 
19.1649 6.43691 4592.9 0.355848 
19.7456 6.69462 3680.68 0.543774 
15.387 7.92571 681.94 0.441599 
15.9424 7.46761 1798.68 0.241826 
16.6438 5.7782 1579.76 0.351358 
17.3307 5.91032 2275.65 0.197232 
16.8462 6.44359 2382.43 0.159399 
17.4852 6.61148 3212.15 0.0177841 
17.955 6.10395 3059.84 0.246897 
18.4691 5.60335 2714.89 0.279955 
17.6579 7.26058 3782.58 0.161065 
18.1007 6.77318 3940.9 0.130342 
18.5663 6.26562 3858.59 0.221762 
18.705 6.90511 4657.1 0.362372 
19.3034 7.06364 6480.24 0.590877 
19.8293 7.3634 5208.98 0.638114 
31.7175 7.48846 0 3.99377 
16.1706 8.15321 2021.47 0.0941343 
15.5317 6.82263 424.016 0.745398 
16.5959 7.6499 2805.68 0.326311 
16.0787 6.24842 828.46 0.306553 
16.3659 6.92534 1949.73 0.180817 
17.2065 7.80949 3451.95 0.294773 
17.0294 7.12539 2904.94 0.126805 
17.8375 7.86245 5028.96 0.483711 
18.4092 8.03139 4811.69 0.769873 
18.3064 7.40807 4041.79 0.278768 
18.9674 7.51277 5612.29 0.677842 
19.5549 7.78218 7296.52 0.733782 
20.3754 9.03505 242.254 9.06537 
38.0275 7.03943 523.728 0.345685 
39.0908 5.28055 1509.52 0.988931 
15.526 8.65626 867.617 0.65922 
16.7807 9.15218 2863.33 0.452778 
16.2151 8.81419 2425.52 0.53538 
16.8615 8.42581 2014.38 0.439759 
17.5361 8.37683 4639.98 0.395533 
18.1295 8.61398 3451.29 0.665547 
18.7877 8.60056 5622.87 1.03083 
19.0018 8.08496 6637.24 0.982716 
19.5737 8.33299 5461.65 1.14182 
25.6811 8.82177 11.1967 4.06354 
34.1317 8.02405 3.42791 4.02273 
38.4847 5.69602 517.34 0.773842 
39.0545 7.51224 1477.96 0.574742 
39.0177 4.54269 891.681 0.978789 
39.5983 2.59988 224.982 1.01799 
15.2921 9.42861 485.074 0.390568 
17.3882 8.94512 4176.05 0.486005 
17.3663 9.56443 3938.2 0.462002 
17.9698 9.23945 3696.37 0.716947 
18.6336 9.127 5467.81 1.0222 
19.4378 8.85225 5189.19 1.32527 
23.6307 7.40818 0 3.8441 
30.1967 8.20599 0 4.00073 
33.4931 8.94231 3.42791 3.98921 
38.339 7.84133 781.381 1.80028 
38.6345 6.714 1419.62 1.35265 
39.2058 8.95796 5221.79 0.897352 
39.6341 7.93855 1992.37 1.28864 
39.662 4.17708 915.336 1.45451 
39.6393 3.37405 602.685 1.02326 
16.059 9.46072 1744.67 0.368384 
16.7389 9.80151 2751.8 0.550959 
18.4559 9.65737 6145.92 0.980211 
19.1496 9.55598 5669.41 1.33254 
19.6846 9.34408 3867.87 2.02927 
26.9491 9.23025 0 4.06446 
31.1716 9.24401 2.74009 3.98481 
32.7759 10.9921 0 4.00703 
37.4891 8.1063 133.43 1.30972 
38.7866 9.28612 5244.55 0.816203 
39.0391 8.25194 1624.59 0.776754 
39.1527 9.80914 3259.47 1.2027 
39.0238 3.75777 655.801 0.766746 
39.595 1.71725 51.5745 0.979874 
39.694 5.59593 1276.35 0.953613 
17.3032 10.2158 3640.96 0.337488 
17.8787 9.91868 4550.74 0.575981 
19.0652 10.0668 7407.76 1.2724 
21.6702 8.53877 0 3.73088 
24.6167 8.91092 6.14251 4.03049 
28.2181 8.13818 0 3.9861 
31.9975 10.0265 2.74009 4.03756 
37.8092 9.88964 1212.31 2.10114 
38.3293 8.54122 993.348 0.51703 
38.591 11.2908 1783.13 0.364271 
39.0868 10.4694 2249.04 0.982374 
39.7975 12.9887 2228.49 1.04066 
39.273 6.77312 2927.43 1.07215 
39.6928 7.28776 1817.68 1.78405 
39.6819 4.89267 1321.97 1.56376 
16.1324 10.1246 2340.91 0.615151 
18.4534 10.2104 6545.01 0.895876 
19.3438 10.4921 6251.95 1.20619 
22.4102 9.73197 0 4.20987 
25.6287 9.90549 10.6815 4.00994 
29.9424 9.56227 0 4.02074 
37.6669 8.95563 851.006 1.93031 
38.2152 9.32863 3147.09 0.217848 
38.5135 9.97533 2469.61 0.462579 
38.5444 13.5294 1249.51 0.753687 
39.2169 11.2387 3268.47 0.564668 
39.1201 6.09056 1632.48 1.02357 
39.7258 10.1036 1546.96 0.258009 
39.6734 9.34806 2077.86 0.346923 
39.7384 6.36549 1716.34 0.718743 
16.6965 10.4944 2824.27 0.34372 
17.9027 10.5513 3961.35 0.261229 
18.5918 10.7386 5078.41 0.876948 
21.1093 9.96785 271.424 3.57877 
26.0927 10.876 5.62733 4.12778 
28.7713 9.65602 0 3.981 
34.8335 9.52003 0 3.99998 
37.4264 10.486 651.386 1.52841 
37.2322 11.7594 438.481 0.821629 
38.5328 12.0888 2026.88 1.08239 
39.0637 14.6261 1608.46 0.871565 
39.7002 8.62466 2220.38 0.50836 
39.1293 12.0143 2652.17 0.565418 
39.6519 15.0258 1172.89 1.29716 
39.6783 13.614 2140.54 1.07389 
15.398 10.2004 596.621 0.19125 
15.9579 10.7807 1453.25 0.357445 
17.2607 10.8495 3528.84 0.286634 
19.2011 10.9915 6523.32 0.879186 
23.958 9.94449 0 3.79221 
28.197 11.2281 3.13268 4.022 
34.7169 11.1555 3.97941 3.9827 
35.7905 10.3612 0 4.0005 
37.7931 12.6766 358.122 0.841058 
38.4184 10.6217 1771.68 1.61447 
39.1825 12.8946 2030.43 0.907611 
39.6672 10.8199 2029.68 0.372403 
39.6712 14.3094 1629.66 1.14634 
39.6807 12.3145 1880.1 0.767853 
39.7178 11.5954 1823.53 1.05878 
15.2056 11.1063 481.853 0.868131 
16.613 11.1586 2204.21 0.383761 
17.8466 11.1492 4297.31 0.155547 
18.449 11.296 5647.79 0.589277 
20.5035 10.3844 333.664 3.9046 
19.0266 11.4806 8097.43 0.642186 
24.6323 11.5584 2.84859 3.94616 
30.816 10.6079 0 3.99477 
35.4918 11.9441 3.97941 4.02365 
37.7953 11.1211 1409.8 1.31388 
37.9419 11.7394 1814.07 0.300929 
38.9721 16.8562 722.009 1.01976 
39.1105 13.8904 2103.65 1.18657 
39.6431 15.7878 795.545 1.06461 
39.6095 18.1625 166.689 1.47838 
15.214 11.9639 660.455 0.595652 
15.8364 11.4804 1626.2 0.132811 
17.2094 11.4864 3391.04 0.301881 
17.7802 11.7574 4450.97 0.162538 
18.3831 11.8626 6355.02 0.431115 
18.0977 12.3955 5330.74 0.0812311 
18.9208 12.003 10766.4 0.240056 
20.1234 11.1626 137.36 3.87825 
27.2522 10.6153 3.13268 3.97777 
31.6758 11.4199 0 3.98735 
37.7496 13.4974 253.398 1.34042 
38.3443 14.494 323.05 0.538909 
39.0085 15.3729 1004.74 1.08993 
38.9621 16.1059 829.705 1.47136 
39.6046 19.0133 74.0499 0.845931 
15.3245 12.7319 726.625 0.253402 
15.8843 12.2672 1866.25 0.360509 
16.4118 11.8084 2817.39 0.207035 
16.4884 12.542 2647.16 0.233395 
16.971 12.0749 4039.05 0.255949 
17.5102 12.3159 5127.45 0.156035 
17.3023 13.4524 3038.44 0.16508 
17.7316 12.9319 4003.81 0.145339 
18.3455 13.0571 4808.33 0.135393 
18.6622 12.5468 6332.58 0.0299366 
19.4042 11.9346 12053.3 0.253038 
25.6032 12.145 2.84859 4.05984 
38.537 12.8489 1640.3 0.602195 
39.5689 17.3326 484.648 0.937587 
39.6413 16.5709 749.827 1.08971 
16.1088 13.794 818.957 0.22959 
16.6463 13.2872 2323.71 0.195848 
16.8452 13.982 1760.17 0.208708 
17.804 14.7856 1769.18 0.193203 
17.0896 12.7952 3473.94 0.209225 
17.0901 14.7018 1146.48 0.178875 
17.5253 14.1112 2412.13 0.0581095 
18.2028 14.1974 2861.76 0.103695 
17.9389 13.572 3752.84 0.173326 
18.5699 13.6322 4460.07 0.0716817 
18.9971 13.0971 4468.35 0.105749 
19.2408 12.5215 7155.15 0.0591447 
19.625 13.2101 4450.21 0.0344386 
19.8441 12.0554 6912.19 0.221379 
32.212 12.4975 0 4.00308 
15.9908 13.0524 1398.62 0.145653 
16.3487 14.562 541.324 0.396331 
17.4303 15.4338 502.418 0.114907 
18.2164 15.5127 903.544 0.179769 
18.486 14.8435 2380.4 0.0755054 
18.7504 16.1491 435.861 0.119778 
18.9518 15.4396 1767.45 0.111439 
19.5533 15.8835 602.889 0.0804913 
18.8663 14.2423 3528.88 0.117425 
19.1421 14.8055 3684.65 0.0314941 
19.6706 15.1624 1470.42 0.0995597 
19.1728 13.7097 5068.77 0.0932156 
19.6463 14.4029 2076.67 0.0953906 
19.7467 13.7862 3806.18 0.0276672 
19.7678 12.6557 5128.19 0.0565274 
ITEM: TIMESTEP
97000
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
16.3593 5.1126 446.765 0.217536 
17.1457 5.20495 1159.27 0.289389 
17.6469 4.63484 687.364 0.359078 
17.8258 5.40404 1963.39 0.33718 
18.2407 4.09941 429.508 0.440652 
18.3613 4.90113 1537.86 0.315352 
18.9413 4.42216 1212.33 0.42554 
19.6125 4.72048 1198.18 0.190524 
19.5343 3.94821 379.329 0.577923 
19.0182 5.13689 2298.16 0.243485 
19.0929 5.8066 3346.37 0.306708 
19.6552 5.40845 1928.59 0.264187 
19.6911 6.07313 2702.7 0.392261 
19.173 6.45722 4540.97 0.493293 
19.7547 6.71807 3988.71 0.398995 
15.3916 7.94638 676.84 0.410778 
15.9362 7.47859 1799.31 0.270163 
16.6292 5.78589 1557.97 0.303269 
17.3233 5.91762 2306.83 0.219899 
16.8391 6.44558 2355.4 0.129363 
17.4851 6.60992 3109.54 0.029729 
17.9507 6.11298 3065.86 0.153197 
18.467 5.61572 2685.24 0.227143 
17.6674 7.26674 3635.77 0.293088 
18.1092 6.77723 3755.11 0.25479 
18.5683 6.27823 3709.17 0.299494 
18.7215 6.92244 4555.79 0.576607 
19.3261 7.07993 7046.61 0.49498 
19.8374 7.37176 5815.34 0.247053 
31.9172 7.48794 0 3.99436 
16.1743 8.15407 2011.47 0.0661572 
15.5321 6.85919 470.296 0.710565 
16.6069 7.63823 2731.68 0.289173 
16.0678 6.25842 795.962 0.291506 
16.3692 6.93501 1951.53 0.230424 
17.2215 7.81534 3303.32 0.370878 
17.035 7.13001 2919.99 0.171113 
17.869 7.8609 4697.64 0.775694 
18.453 8.04949 4493.88 1.07242 
18.3265 7.41785 3953.68 0.628033 
18.9955 7.5267 5642.6 0.560118 
19.5755 7.7901 7876.91 0.204734 
20.5752 9.42328 245.7 8.41918 
38.0123 7.03629 468.18 0.281976 
39.0812 5.23308 1433.48 0.947779 
15.5474 8.68178 877.689 0.668881 
16.8039 9.14703 2840.22 0.5123 
16.2449 8.8066 2530.16 0.689738 
16.8682 8.40721 1959.63 0.343684 
17.5606 8.37992 4363.34 0.611168 
18.1665 8.62557 3212.7 0.879625 
18.8395 8.61426 5721.07 1.09188 
19.0477 8.10501 6915.39 1.00016 
19.6172 8.33765 6010.78 0.630211 
25.8841 8.81684 10.4259 4.06146 
34.3328 8.02256 3.30105 4.02174 
38.4804 5.65988 547.149 0.686073 
39.0553 7.48138 1354.5 0.677948 
39.0108 4.49428 919.896 0.983341 
39.5936 2.54883 227.534 1.03204 
15.3135 9.4333 541.928 0.487856 
17.415 8.94546 4065.91 0.608139 
17.3884 9.56306 3915.44 0.456875 
18.006 9.24869 3471.62 0.783739 
18.6853 9.1416 5574.85 1.11329 
19.4896 8.84312 4777.66 0.732042 
23.8223 7.38923 0 3.85709 
30.3967 8.20574 0 4.00066 
33.6926 8.94363 3.30105 3.98907 
38.4068 7.77661 869.475 1.89068 
38.6038 6.65217 1036.26 1.38665 
39.2565 8.92072 4582.03 1.32215 
39.6873 7.90335 1372.86 1.18036 
39.6653 4.1028 928.014 1.51262 
39.6375 3.32257 608.702 1.04046 
16.074 9.44907 1734.83 0.396757 
16.7645 9.7956 2813.19 0.49852 
18.5083 9.66192 6101.18 1.08983 
19.2153 9.54022 5084.88 1.55761 
19.7883 9.36669 2562.87 2.47664 
27.1522 9.2313 0 4.05832 
31.3709 9.24219 2.61291 3.98509 
32.9762 10.9921 0 4.00636 
37.5588 8.09573 223.889 1.50562 
38.7958 9.28607 3981.27 0.254705 
39.0495 8.21917 1463.94 0.624686 
39.1814 9.75716 3442.99 1.17419 
39.0187 3.71924 670.71 0.794159 
39.5955 1.6696 53.6153 0.927215 
39.6909 5.55751 1130.4 0.664636 
17.3179 10.2022 3584.46 0.467648 
17.9133 9.92007 4228.21 0.839557 
19.1263 10.0587 6994.1 1.17687 
21.8532 8.5004 0 3.74839 
24.8178 8.90274 6.02886 4.0234 
28.4174 8.13674 0 3.98741 
32.1994 10.0279 2.61291 4.03514 
37.8994 9.88552 2116.19 1.3496 
38.3522 8.5247 938.726 0.700525 
38.5914 11.317 1836.29 0.719849 
39.0868 10.432 2324.28 0.642501 
39.7604 13.0218 2953.52 1.68619 
39.2808 6.73822 2968.02 0.38342 
39.714 7.20166 1608.27 1.65795 
39.6625 4.81768 1233.35 1.49608 
16.1574 10.1119 2274.66 0.492873 
18.5023 10.214 6134.09 1.04725 
19.4075 10.4829 5890.29 1.34921 
22.62 9.7225 0 4.18951 
25.829 9.91246 10.2969 4.00702 
30.1434 9.56204 0 4.01876 
37.7131 8.87454 1071.02 1.8112 
38.1912 9.32883 3119.64 0.648801 
38.513 9.95668 2744.52 0.439751 
38.5602 13.5654 1329.84 0.781537 
39.231 11.2339 2951.64 0.0938471 
39.1152 6.03337 1641.72 1.24914 
39.7185 10.116 1658.85 0.493847 
39.702 9.3523 2046.39 0.881328 
39.7168 6.32344 1997.41 1.14207 
16.7115 10.4937 2794.75 0.258317 
17.9235 10.5464 3585.44 0.613235 
18.6389 10.7448 4971.93 0.973873 
21.2917 9.9303 362.834 3.87741 
26.2988 10.8756 5.89988 4.1172 
28.9704 9.6556 0 3.98281 
35.0335 9.52 0 3.99998 
37.4903 10.5236 622.075 1.42166 
37.214 11.7943 262.725 0.738479 
38.486 12.1246 1677.21 1.15298 
39.0642 14.6714 1538.67 0.959083 
39.7137 8.59884 2700.3 1.13501 
39.1568 12.0196 2353.77 0.394408 
39.6685 15.0901 1052.54 1.33485 
39.675 13.6663 1837.27 1.0252 
15.4096 10.2006 580.118 0.285314 
15.9779 10.7762 1431.63 0.48714 
17.2764 10.841 3407.8 0.472693 
19.2495 10.9888 5761.65 1.13256 
24.1481 9.94589 0 3.81198 
28.3981 11.2297 2.98872 4.02145 
34.916 11.1545 3.84542 3.98267 
35.9906 10.3612 0 4.00045 
37.8228 12.705 464.039 0.798601 
38.485 10.6503 1954.31 1.2589 
39.2006 12.9307 2616.47 0.74411 
39.6911 10.8253 1794.92 0.700285 
39.6731 14.3662 1530.83 1.12328 
39.6776 12.3552 2124.57 0.901755 
39.6988 11.6482 2033.45 1.11453 
15.2327 11.0706 534.348 0.922256 
16.6302 11.1602 2223.85 0.313581 
17.858 11.1553 3919.68 0.39421 
18.483 11.2936 5353.21 0.704723 
20.6799 10.317 406.177 3.64817 
19.0536 11.4867 7988.14 0.519455 
24.8294 11.5685 2.69336 3.94933 
31.0158 10.6085 0 3.99526 
35.693 11.9453 3.84542 4.02309 
37.8603 11.1185 1558.89 1.36368 
37.9629 11.7525 1963.31 0.702652 
38.9755 16.9104 791.619 1.16008 
39.0879 13.9495 2037.3 1.3256 
39.6459 15.84 811.986 1.02713 
39.6099 18.2329 176.631 1.33119 
15.2025 11.9349 585.973 0.644434 
15.8393 11.4735 1725.39 0.168725 
17.2243 11.4846 3298.96 0.302052 
17.7925 11.7654 4360.47 0.439566 
18.4041 11.8705 6331.69 0.390747 
18.0952 12.3947 5307.31 0.0253393 
18.9298 12.0067 11142.2 0.180901 
20.3102 11.1114 73.7413 3.86619 
27.4511 10.6128 2.98872 3.97833 
31.8752 11.42 0 3.98856 
37.7853 13.5559 262.905 1.39692 
38.3353 14.5159 293.286 0.415804 
39.0029 15.4241 879.448 0.975102 
38.9732 16.1765 859.12 1.37096 
39.6101 19.0547 102.7 0.830447 
15.3212 12.7229 668.255 0.146681 
15.8827 12.2473 1830.21 0.433379 
16.4061 11.797 2947.38 0.312152 
16.4799 12.5418 2604.17 0.120779 
16.9594 12.0689 3868.61 0.24047 
17.5064 12.3136 5002.65 0.0549674 
17.2953 13.4468 3022.53 0.188358 
17.7251 12.931 4024.41 0.121461 
18.34 13.0504 4670.59 0.185128 
18.6613 12.5452 6344.14 0.056956 
19.4116 11.9302 12412.9 0.124602 
25.8059 12.1553 2.69336 4.05511 
38.5271 12.8691 1506.4 0.313669 
39.5753 17.3827 465.417 1.09399 
39.635 16.6195 813.851 0.877094 
16.0999 13.7877 842.492 0.209315 
16.6389 13.2805 2343 0.210549 
16.8368 13.9751 1732.49 0.217714 
17.7975 14.7801 1794.3 0.145799 
17.0833 12.7911 3471.13 0.106611 
17.0861 14.6945 1149.76 0.158704 
17.5242 14.1132 2381.98 0.0465807 
18.2 14.195 2829.04 0.0444652 
17.9318 13.5672 3680.25 0.155531 
18.5672 13.634 4314.24 0.0610223 
19.003 13.0973 4427.65 0.100751 
19.2406 12.5203 7216.24 0.0642142 
19.625 13.2058 4441.94 0.11921 
19.8499 12.0517 6937.23 0.093872 
32.4121 12.4981 0 4.00278 
15.9821 13.0512 1395.16 0.206495 
16.3385 14.5455 552.089 0.376226 
17.4299 15.4271 520.448 0.153456 
18.2105 15.5044 906.266 0.230855 
18.485 14.8381 2323.09 0.153953 
18.7465 16.1442 455.989 0.130721 
18.9499 15.445 1711.02 0.101569 
19.5558 15.8801 596.947 0.0857347 
18.872 14.2405 3534.21 0.111279 
19.1442 14.8037 3663.68 0.0961281 
19.6709 15.1569 1493.06 0.113585 
19.1701 13.7072 5112.54 0.054606 
19.6479 14.401 2137.95 0.011167 
19.7451 13.7884 3742.18 0.0718606 
19.7672 12.6531 5155.57 0.0719384 
ITEM: TIMESTEP
97500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
16.3707 5.10992 462.35 0.249606 
17.1471 5.218 1204.05 0.238093 
17.6488 4.65369 715.81 0.396138 
17.8244 5.42004 2022.78 0.304987 
18.2446 4.12304 457.351 0.514086 
18.3595 4.91701 1584.58 0.32604 
18.9396 4.44247 1284.61 0.387715 
19.6104 4.73023 1219.6 0.225754 
19.5323 3.97811 437.296 0.610799 
19.017 5.15102 2285.63 0.333442 
19.097 5.82473 3289.34 0.42836 
19.6554 5.42433 1880.4 0.36543 
19.6919 6.09187 2849.29 0.331948 
19.1821 6.47897 4769.56 0.406053 
19.7653 6.72322 4346.85 0.238412 
15.396 7.96641 677.308 0.41506 
15.9275 7.48918 1832.15 0.269322 
16.6168 5.79159 1524.38 0.244433 
17.3156 5.92599 2290 0.231707 
16.8345 6.44951 2295.35 0.131608 
17.4874 6.61093 2987.1 0.122163 
17.9531 6.11939 2985.7 0.168602 
18.4656 5.62653 2650.5 0.221154 
17.6849 7.27192 3418.96 0.443732 
18.1233 6.78583 3571.95 0.408211 
18.5765 6.29391 3600.3 0.409998 
18.7421 6.94453 4795.08 0.578612 
19.341 7.08521 7589.95 0.0810311 
19.831 7.35985 5976.48 0.274046 
32.1169 7.48746 0 3.99489 
16.1774 8.15354 2035.59 0.0808553 
15.5369 6.89224 554.605 0.613528 
16.6175 7.63456 2598.88 0.200028 
16.0576 6.26905 759.076 0.299498 
16.3695 6.94759 1909.17 0.271014 
17.2443 7.81726 3081.02 0.559438 
17.0452 7.13382 2861.58 0.278225 
17.9139 7.86461 4512.31 1.00536 
18.5005 8.07244 4577.46 0.963784 
18.3626 7.43025 4129.92 0.849143 
19.0079 7.54467 5777.65 0.297645 
19.5718 7.79411 7645.66 0.253327 
20.7785 9.76293 3380.87 6.94386 
38.0008 7.04011 379.459 0.205578 
39.0697 5.18789 1390.1 0.923937 
15.5688 8.70735 878.971 0.663064 
16.8302 9.13686 2758.54 0.617681 
16.2799 8.79552 2631.35 0.760201 
16.8786 8.39553 1889.84 0.337316 
17.5963 8.37544 4023.62 0.80527 
18.2118 8.63969 3184.66 0.991911 
18.8892 8.62395 6456.89 0.852113 
19.0881 8.1262 7837.76 0.718655 
19.637 8.35732 4784.49 0.815567 
26.0871 8.81223 9.76967 4.05948 
34.5339 8.02113 3.18289 4.02079 
38.4748 5.62752 605.394 0.636427 
39.0659 7.44371 1638.11 0.94338 
39.0023 4.44517 944.884 1.01218 
39.5899 2.49709 233.868 1.04216 
15.3397 9.43595 606.015 0.55955 
17.4496 8.95087 3876.78 0.795881 
17.4143 9.56063 3849.67 0.59705 
18.0473 9.25506 3416.84 0.890766 
18.7394 9.14244 6074.94 0.958736 
19.4992 8.9113 4421.7 1.87483 
24.0147 7.37209 0 3.86919 
30.5968 8.20552 0 4.0006 
33.892 8.9449 3.18289 3.98899 
38.4691 7.71314 1127.99 1.60293 
38.5813 6.58702 851.979 1.37454 
39.2743 8.87447 3138.86 0.827008 
39.7178 7.86712 1305.53 0.843466 
39.6606 4.02739 956.366 1.4936 
39.6347 3.26966 633.851 1.0843 
16.0925 9.43843 1703.27 0.468012 
16.7878 9.79648 2704.35 0.438323 
18.5603 9.66864 5786.17 0.965438 
19.2769 9.4475 4753.66 2.60635 
19.9544 9.40081 1135.09 4.09804 
27.355 9.23225 0 4.05277 
31.5701 9.24049 2.49838 3.98541 
33.1765 10.9922 0 4.00575 
37.6369 8.07957 423.107 1.68554 
38.783 9.27056 3029.02 0.541679 
39.0653 8.1923 1500.69 0.659486 
39.227 9.72521 3576.94 1.00731 
39.0137 3.67831 709.94 0.861769 
39.5966 1.62441 57.7389 0.882287 
39.6754 5.52913 1188.85 0.653233 
17.3446 10.1938 3337.49 0.686656 
17.9607 9.91022 3941.95 1.06081 
19.1753 10.0182 4917.89 1.57818 
22.0378 8.46568 0 3.76579 
25.0187 8.89535 5.89981 4.01714 
28.6168 8.13543 0 3.9886 
32.4011 10.0293 2.49838 4.0329 
37.9343 9.90684 1943.88 0.719185 
38.3953 8.51221 978.19 1.1031 
38.5918 11.3636 1931.21 1.14287 
39.1166 10.4116 2581.74 0.842817 
39.7057 13.053 3182.4 0.846318 
39.2612 6.727 2677.72 0.722553 
39.7194 7.13195 1697.65 1.11618 
39.6462 4.7506 1132.84 1.2487 
16.1752 10.1016 2222.87 0.33146 
18.552 10.227 5923.1 0.957561 
19.4757 10.466 4700.54 1.56073 
22.8288 9.71393 0 4.17115 
26.0292 9.91874 10.0054 4.00432 
30.3443 9.56183 0 4.01698 
37.74 8.79158 1279.66 1.67198 
38.1592 9.30558 2586.99 0.940921 
38.557 9.95066 2427.89 1.37274 
